Var : 1.0 , Id : e8c2cb6c-aae6-11ea-8d6b-704d7b847aa2 , Date : 10/06/2020 , Time : 09:52:11 , Experiment : e8c52c7e-aae6-11ea-9a7b-704d7b847aa2 , Source : EncoderDecoder.py , pram_timeSteps : 60
Var : 1.0 , Id : e7b6ab84-afcc-11ea-bcce-84a93e7ffccd , Date : 16/06/2020 , Time : 15:28:38 , Experiment : e7b6ab85-afcc-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_units : 50
Var : 1.0 , Id : 2644a4b4-afcd-11ea-bcce-84a93e7ffccd , Date : 16/06/2020 , Time : 15:30:23 , Experiment : 2644a4b5-afcd-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : 2644a4b4-afcd-11ea-bcce-84a93e7ffccd , Date : 16/06/2020 , Time : 15:30:23 , Experiment : 2644a4b5-afcd-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_timeSteps : 60
Var : 1.0 , Id : 2644a4b4-afcd-11ea-bcce-84a93e7ffccd , Date : 16/06/2020 , Time : 15:30:23 , Experiment : 2644a4b5-afcd-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_seq : 10
Var : 1.0 , Id : 2644a4b4-afcd-11ea-bcce-84a93e7ffccd , Date : 16/06/2020 , Time : 15:30:23 , Experiment : 2644a4b5-afcd-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_batch_size : 500
Var : 1.0 , Id : 2644a4b4-afcd-11ea-bcce-84a93e7ffccd , Date : 16/06/2020 , Time : 15:30:23 , Experiment : 2644a4b5-afcd-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_filters : 16
Var : 1.0 , Id : 2644a4b4-afcd-11ea-bcce-84a93e7ffccd , Date : 16/06/2020 , Time : 15:30:23 , Experiment : 2644a4b5-afcd-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_units : 50
Var : 1.0 , Id : 5d5da860-afcd-11ea-bcce-84a93e7ffccd , Date : 16/06/2020 , Time : 15:31:55 , Experiment : 5d5da861-afcd-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : 5d5da860-afcd-11ea-bcce-84a93e7ffccd , Date : 16/06/2020 , Time : 15:31:55 , Experiment : 5d5da861-afcd-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_timeSteps : 60
Var : 1.0 , Id : 5d5da860-afcd-11ea-bcce-84a93e7ffccd , Date : 16/06/2020 , Time : 15:31:55 , Experiment : 5d5da861-afcd-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_seq : 10
Var : 1.0 , Id : 5d5da860-afcd-11ea-bcce-84a93e7ffccd , Date : 16/06/2020 , Time : 15:31:55 , Experiment : 5d5da861-afcd-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_batch_size : 500
Var : 1.0 , Id : 5d5da860-afcd-11ea-bcce-84a93e7ffccd , Date : 16/06/2020 , Time : 15:31:55 , Experiment : 5d5da861-afcd-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_filters : 16
Var : 1.0 , Id : 5d5da860-afcd-11ea-bcce-84a93e7ffccd , Date : 16/06/2020 , Time : 15:31:55 , Experiment : 5d5da861-afcd-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_units : 50
Var : 1.0 , Id : 801a79dc-afcd-11ea-bcce-84a93e7ffccd , Date : 16/06/2020 , Time : 15:32:54 , Experiment : 801a79dd-afcd-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : 801a79dc-afcd-11ea-bcce-84a93e7ffccd , Date : 16/06/2020 , Time : 15:32:54 , Experiment : 801a79dd-afcd-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_timeSteps : 60
Var : 1.0 , Id : 801a79dc-afcd-11ea-bcce-84a93e7ffccd , Date : 16/06/2020 , Time : 15:32:54 , Experiment : 801a79dd-afcd-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_seq : 10
Var : 1.0 , Id : 801a79dc-afcd-11ea-bcce-84a93e7ffccd , Date : 16/06/2020 , Time : 15:32:54 , Experiment : 801a79dd-afcd-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_batch_size : 500
Var : 1.0 , Id : 801a79dc-afcd-11ea-bcce-84a93e7ffccd , Date : 16/06/2020 , Time : 15:32:54 , Experiment : 801a79dd-afcd-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_filters : 16
Var : 1.0 , Id : 801a79dc-afcd-11ea-bcce-84a93e7ffccd , Date : 16/06/2020 , Time : 15:32:54 , Experiment : 801a79dd-afcd-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_units : 50
Var : 1.0 , Id : 92a2b966-afcd-11ea-bcce-84a93e7ffccd , Date : 16/06/2020 , Time : 15:33:25 , Experiment : 92a2b967-afcd-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : 92a2b966-afcd-11ea-bcce-84a93e7ffccd , Date : 16/06/2020 , Time : 15:33:25 , Experiment : 92a2b967-afcd-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_timeSteps : 60
Var : 1.0 , Id : 92a2b966-afcd-11ea-bcce-84a93e7ffccd , Date : 16/06/2020 , Time : 15:33:25 , Experiment : 92a2b967-afcd-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_seq : 10
Var : 1.0 , Id : 92a2b966-afcd-11ea-bcce-84a93e7ffccd , Date : 16/06/2020 , Time : 15:33:25 , Experiment : 92a2b967-afcd-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_batch_size : 500
Var : 1.0 , Id : 92a2b966-afcd-11ea-bcce-84a93e7ffccd , Date : 16/06/2020 , Time : 15:33:25 , Experiment : 92a2b967-afcd-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_filters : 16
Var : 1.0 , Id : 92a2b966-afcd-11ea-bcce-84a93e7ffccd , Date : 16/06/2020 , Time : 15:33:25 , Experiment : 92a2b967-afcd-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_units : 50
Var : 1.0 , Id : a22ff074-afcd-11ea-bcce-84a93e7ffccd , Date : 16/06/2020 , Time : 15:33:51 , Experiment : a22ff075-afcd-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : a22ff074-afcd-11ea-bcce-84a93e7ffccd , Date : 16/06/2020 , Time : 15:33:51 , Experiment : a22ff075-afcd-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_timeSteps : 60
Var : 1.0 , Id : a22ff074-afcd-11ea-bcce-84a93e7ffccd , Date : 16/06/2020 , Time : 15:33:51 , Experiment : a22ff075-afcd-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_seq : 10
Var : 1.0 , Id : a22ff074-afcd-11ea-bcce-84a93e7ffccd , Date : 16/06/2020 , Time : 15:33:51 , Experiment : a22ff075-afcd-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_batch_size : 500
Var : 1.0 , Id : a22ff074-afcd-11ea-bcce-84a93e7ffccd , Date : 16/06/2020 , Time : 15:33:51 , Experiment : a22ff075-afcd-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_filters : 16
Var : 1.0 , Id : a22ff074-afcd-11ea-bcce-84a93e7ffccd , Date : 16/06/2020 , Time : 15:33:51 , Experiment : a22ff075-afcd-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_units : 50
Var : 1.0 , Id : 3cde228a-afce-11ea-bcce-84a93e7ffccd , Date : 16/06/2020 , Time : 15:38:10 , Experiment : 3cde228b-afce-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : 3cde228a-afce-11ea-bcce-84a93e7ffccd , Date : 16/06/2020 , Time : 15:38:10 , Experiment : 3cde228b-afce-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_timeSteps : 60
Var : 1.0 , Id : 3cde228a-afce-11ea-bcce-84a93e7ffccd , Date : 16/06/2020 , Time : 15:38:10 , Experiment : 3cde228b-afce-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_seq : 10
Var : 1.0 , Id : 3cde228a-afce-11ea-bcce-84a93e7ffccd , Date : 16/06/2020 , Time : 15:38:10 , Experiment : 3cde228b-afce-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_batch_size : 500
Var : 1.0 , Id : 3cde228a-afce-11ea-bcce-84a93e7ffccd , Date : 16/06/2020 , Time : 15:38:10 , Experiment : 3cde228b-afce-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_filters : 16
Var : 1.0 , Id : 3cde228a-afce-11ea-bcce-84a93e7ffccd , Date : 16/06/2020 , Time : 15:38:10 , Experiment : 3cde228b-afce-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_units : 50
Var : 1.0 , Id : 5b2b2ee0-afce-11ea-bcce-84a93e7ffccd , Date : 16/06/2020 , Time : 15:39:01 , Experiment : 5b2b2ee1-afce-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : 5b2b2ee0-afce-11ea-bcce-84a93e7ffccd , Date : 16/06/2020 , Time : 15:39:01 , Experiment : 5b2b2ee1-afce-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_timeSteps : 60
Var : 1.0 , Id : 5b2b2ee0-afce-11ea-bcce-84a93e7ffccd , Date : 16/06/2020 , Time : 15:39:01 , Experiment : 5b2b2ee1-afce-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_seq : 10
Var : 1.0 , Id : 5b2b2ee0-afce-11ea-bcce-84a93e7ffccd , Date : 16/06/2020 , Time : 15:39:01 , Experiment : 5b2b2ee1-afce-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_batch_size : 500
Var : 1.0 , Id : 5b2b2ee0-afce-11ea-bcce-84a93e7ffccd , Date : 16/06/2020 , Time : 15:39:01 , Experiment : 5b2b2ee1-afce-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_filters : 16
Var : 1.0 , Id : 5b2b2ee0-afce-11ea-bcce-84a93e7ffccd , Date : 16/06/2020 , Time : 15:39:01 , Experiment : 5b2b2ee1-afce-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_units : 50
Var : 1.0 , Id : a4bc83c4-afce-11ea-bcce-84a93e7ffccd , Date : 16/06/2020 , Time : 15:41:05 , Experiment : a4bc83c5-afce-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : a4bc83c4-afce-11ea-bcce-84a93e7ffccd , Date : 16/06/2020 , Time : 15:41:05 , Experiment : a4bc83c5-afce-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_timeSteps : 60
Var : 1.0 , Id : a4bc83c4-afce-11ea-bcce-84a93e7ffccd , Date : 16/06/2020 , Time : 15:41:05 , Experiment : a4bc83c5-afce-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_seq : 10
Var : 1.0 , Id : a4bc83c4-afce-11ea-bcce-84a93e7ffccd , Date : 16/06/2020 , Time : 15:41:05 , Experiment : a4bc83c5-afce-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_batch_size : 500
Var : 1.0 , Id : a4bc83c4-afce-11ea-bcce-84a93e7ffccd , Date : 16/06/2020 , Time : 15:41:05 , Experiment : a4bc83c5-afce-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_filters : 16
Var : 1.0 , Id : a4bc83c4-afce-11ea-bcce-84a93e7ffccd , Date : 16/06/2020 , Time : 15:41:05 , Experiment : a4bc83c5-afce-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_units : 50
Var : 1.0 , Id : cdd4ac14-afce-11ea-bcce-84a93e7ffccd , Date : 16/06/2020 , Time : 15:42:13 , Experiment : cdd4ac15-afce-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : cdd4ac14-afce-11ea-bcce-84a93e7ffccd , Date : 16/06/2020 , Time : 15:42:13 , Experiment : cdd4ac15-afce-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_timeSteps : 60
Var : 1.0 , Id : cdd4ac14-afce-11ea-bcce-84a93e7ffccd , Date : 16/06/2020 , Time : 15:42:13 , Experiment : cdd4ac15-afce-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_seq : 10
Var : 1.0 , Id : cdd4ac14-afce-11ea-bcce-84a93e7ffccd , Date : 16/06/2020 , Time : 15:42:13 , Experiment : cdd4ac15-afce-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_batch_size : 500
Var : 1.0 , Id : cdd4ac14-afce-11ea-bcce-84a93e7ffccd , Date : 16/06/2020 , Time : 15:42:13 , Experiment : cdd4ac15-afce-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_filters : 16
Var : 1.0 , Id : cdd4ac14-afce-11ea-bcce-84a93e7ffccd , Date : 16/06/2020 , Time : 15:42:13 , Experiment : cdd4ac15-afce-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_units : 50
Var : 1.0 , Id : 063a7138-afcf-11ea-bcce-84a93e7ffccd , Date : 16/06/2020 , Time : 15:43:48 , Experiment : 063a7139-afcf-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : 063a7138-afcf-11ea-bcce-84a93e7ffccd , Date : 16/06/2020 , Time : 15:43:48 , Experiment : 063a7139-afcf-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_timeSteps : 60
Var : 1.0 , Id : 063a7138-afcf-11ea-bcce-84a93e7ffccd , Date : 16/06/2020 , Time : 15:43:48 , Experiment : 063a7139-afcf-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_seq : 10
Var : 1.0 , Id : 063a7138-afcf-11ea-bcce-84a93e7ffccd , Date : 16/06/2020 , Time : 15:43:48 , Experiment : 063a7139-afcf-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_batch_size : 500
Var : 1.0 , Id : 063a7138-afcf-11ea-bcce-84a93e7ffccd , Date : 16/06/2020 , Time : 15:43:48 , Experiment : 063a7139-afcf-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_filters : 16
Var : 1.0 , Id : 063a7138-afcf-11ea-bcce-84a93e7ffccd , Date : 16/06/2020 , Time : 15:43:48 , Experiment : 063a7139-afcf-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_units : 50
Var : 1.0 , Id : 4409f24a-afcf-11ea-bcce-84a93e7ffccd , Date : 16/06/2020 , Time : 15:45:32 , Experiment : 4409f24b-afcf-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : 4409f24a-afcf-11ea-bcce-84a93e7ffccd , Date : 16/06/2020 , Time : 15:45:32 , Experiment : 4409f24b-afcf-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_timeSteps : 60
Var : 1.0 , Id : 4409f24a-afcf-11ea-bcce-84a93e7ffccd , Date : 16/06/2020 , Time : 15:45:32 , Experiment : 4409f24b-afcf-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_seq : 10
Var : 1.0 , Id : 4409f24a-afcf-11ea-bcce-84a93e7ffccd , Date : 16/06/2020 , Time : 15:45:32 , Experiment : 4409f24b-afcf-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_batch_size : 500
Var : 1.0 , Id : 4409f24a-afcf-11ea-bcce-84a93e7ffccd , Date : 16/06/2020 , Time : 15:45:32 , Experiment : 4409f24b-afcf-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_filters : 16
Var : 1.0 , Id : 4409f24a-afcf-11ea-bcce-84a93e7ffccd , Date : 16/06/2020 , Time : 15:45:32 , Experiment : 4409f24b-afcf-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_units : 50
Var : 1.0 , Id : 0b28dd00-afd0-11ea-bcce-84a93e7ffccd , Date : 16/06/2020 , Time : 15:51:06 , Experiment : 0b28dd01-afd0-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : 0b28dd00-afd0-11ea-bcce-84a93e7ffccd , Date : 16/06/2020 , Time : 15:51:06 , Experiment : 0b28dd01-afd0-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_timeSteps : 60
Var : 1.0 , Id : 0b28dd00-afd0-11ea-bcce-84a93e7ffccd , Date : 16/06/2020 , Time : 15:51:06 , Experiment : 0b28dd01-afd0-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_seq : 10
Var : 1.0 , Id : 0b28dd00-afd0-11ea-bcce-84a93e7ffccd , Date : 16/06/2020 , Time : 15:51:06 , Experiment : 0b28dd01-afd0-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_batch_size : 500
Var : 1.0 , Id : 0b28dd00-afd0-11ea-bcce-84a93e7ffccd , Date : 16/06/2020 , Time : 15:51:06 , Experiment : 0b28dd01-afd0-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_filters : 16
